Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (INR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
48483340,Pihu Dora,Myntra,10/14/2024,15727,High,Identity Theft,KwaZulu Natal,Amex,Bank of Baroda,1,84,Groceries,Durban
42067822,Urvi Uppal,Myntra,10/13/2024,23124,Medium,Account Takeover,Gauteng,Visa,Yes Bank,0,83,Food Delivery,Johannesburg
16525667,Yuvraj  Chada,Zomato,1/6/2024,20090,Critical,Account Takeover,Western Cape,Amex,Axis Bank,1,89,Apparel,Cape Town
82279791,Keya Balay,Swiggy,11/21/2024,19252,Low,Card Not Present,Gauteng,Rupay,SBI,1,94,Food Delivery,Pretoria
53891024,Arhaan Rout,Zomato,1/17/2024,6270,Low,Identity Theft,Western Cape,Rupay,Yes Bank,0,74,Groceries,Cape Town
20281851,Tejas Ray,Flipkart,2/12/2024,180,Critical,Phishing,Gauteng,Rupay,Bank of Baroda,0,95,Food Delivery,Johannesburg
18389557,Akarsh D’Alia,Big Bazaar,3/26/2024,3806,Medium,Card Skimming,Gauteng,Amex,HDFC Bank,1,93,Transportation,Johannesburg
68179256,Tanya Swaminathan,Flipkart,2/17/2024,10835,Low,Phishing,KwaZulu Natal,Mastercard,Federal Bank,1,49,Electronics,Durban
31493804,Himmat Raj,Lifestyle,6/26/2024,21884,High,Identity Theft,Gauteng,Rupay,Axis Bank,0,40,Food Delivery,Johannesburg
83427419,Myra Vala,Tata Cliq,5/21/2024,11920,High,Phishing,Gauteng,Amex,Yes Bank,1,18,E-commerce,Pretoria
95573178,Shalv Sarin,Tata Cliq,7/15/2024,4068,Low,Card Not Present,Limpopo,Mastercard,HDFC Bank,1,21,Transportation,Giyani
83660005,Misha Karan,Lifestyle,1/21/2024,12282,Medium,Card Not Present,Gauteng,Mastercard,Bank of Baroda,0,23,Food Delivery,Johannesburg
18331510,Nirvaan Varty,Myntra,9/17/2024,4345,Low,Card Skimming,Gauteng,Mastercard,HDFC Bank,0,38,Food Delivery,Johannesburg
51866629,Aniruddh Raj,Flipkart,4/27/2024,3353,Low,Identity Theft,Gauteng,Visa,Andhra Bank,0,58,Food Delivery,Johannesburg
38943483,Anvi Venkatesh,Myntra,7/11/2024,14235,Low,Card Not Present,Gauteng,Mastercard,Yes Bank,0,42,E-commerce,Pretoria
96013243,Zain Bahl,Tata Cliq,8/29/2024,2622,High,Phishing,Western Cape,Visa,Yes Bank,0,79,Electronics,Cape Town
49372632,Rania Krish,Flipkart,4/9/2024,16363,Low,Phishing,Western Cape,Amex,ICICI Bank,0,68,Food Delivery,Cape Town
92704665,Nayantara Butala,Swiggy,1/17/2024,24002,Low,Account Takeover,Gauteng,Rupay,Yes Bank,0,38,Groceries,Johannesburg
57761872,Gatik Lala,Reliance Digital,8/22/2024,21678,Low,Card Not Present,Western Cape,Rupay,Kotak Bank,1,68,Apparel,Cape Town
28048463,Nayantara Manda,Reliance Digital,2/5/2024,3067,Critical,Card Not Present,Western Cape,Visa,ICICI Bank,1,38,Apparel,Cape Town
63624162,Abram Sinha,Myntra,5/10/2024,20794,Medium,Identity Theft,Gauteng,Mastercard,Kotak Bank,1,63,Apparel,Johannesburg
29573000,Gatik Sura,Myntra,1/31/2024,19948,Medium,Account Takeover,Limpopo,Amex,Andhra Bank,0,65,Food Delivery,Giyani
27458335,Shayak Bhavsar,Reliance Digital,10/12/2024,20667,Medium,Card Skimming,Western Cape,Visa,HDFC Bank,0,53,Transportation,Cape Town
64199193,Renee Raval,Flipkart,9/16/2024,7872,High,Phishing,Western Cape,Amex,Kotak Bank,0,43,Transportation,Cape Town
36827337,Vanya Dara,Swiggy,3/4/2024,1117,Medium,Identity Theft,Gauteng,Mastercard,SBI,1,76,Groceries,Johannesburg
91094131,Rohan Shanker,Big Bazaar,2/20/2024,21078,Medium,Card Skimming,Gauteng,Rupay,ICICI Bank,1,73,Food Delivery,Pretoria
41177201,Saira Babu,Lifestyle,10/12/2024,3727,Low,Account Takeover,Gauteng,Mastercard,Andhra Bank,0,63,Apparel,Johannesburg
29170605,Himmat Sastry,Uber,3/8/2024,19893,Low,Identity Theft,KwaZulu Natal,Visa,Kotak Bank,0,25,E-commerce,Durban
47882218,Charvi Subramaniam,Lifestyle,2/17/2024,12304,Low,Card Skimming,Western Cape,Visa,HDFC Bank,0,27,Transportation,Cape Town
14870479,Tanya Sengupta,Myntra,5/7/2024,1762,High,Phishing,Western Cape,Visa,Axis Bank,1,20,E-commerce,Cape Town
45380272,Himmat Dey,Big Bazaar,8/13/2024,16089,Low,Card Not Present,Gauteng,Mastercard,Bank of Baroda,1,19,Food Delivery,Pretoria
18887213,Tarini Biswas,Reliance Digital,4/25/2024,10891,Low,Card Not Present,Gauteng,Rupay,Axis Bank,0,16,Food Delivery,Johannesburg
46325671,Oorja Yadav,Lifestyle,11/4/2024,20624,Medium,Card Skimming,Gauteng,Rupay,Yes Bank,0,70,Groceries,Johannesburg
94879573,Amira Baral,Big Bazaar,12/17/2023,8454,Critical,Card Skimming,Gauteng,Visa,Andhra Bank,0,62,Food Delivery,Johannesburg
73400497,Prisha Guha,Flipkart,5/6/2024,18321,Medium,Card Skimming,Limpopo,Visa,HDFC Bank,0,52,E-commerce,Giyani
57496079,Anaya Kumer,Lifestyle,12/17/2023,10793,Low,Phishing,Gauteng,Rupay,ICICI Bank,0,92,Electronics,Johannesburg
40029636,Chirag Balay,Tata Cliq,1/8/2024,10401,High,Account Takeover,KwaZulu Natal,Visa,ICICI Bank,1,49,Transportation,Durban
82160957,Purab Manne,Zomato,11/18/2024,10775,Low,Card Not Present,KwaZulu Natal,Rupay,HDFC Bank,0,65,Transportation,Durban
76793921,Ela Gour,Lifestyle,1/18/2024,8316,High,Card Skimming,Western Cape,Rupay,SBI,0,10,Apparel,Cape Town
19279621,Oorja Bora,Zomato,6/18/2024,15110,Low,Phishing,Western Cape,Visa,Yes Bank,0,26,Apparel,Cape Town
50816687,Aaryahi Sami,Uber,8/24/2024,8801,Low,Card Skimming,Gauteng,Amex,Kotak Bank,0,69,Food Delivery,Johannesburg
31882664,Alia Kothari,Big Bazaar,3/13/2024,23792,Critical,Card Skimming,Free State,Rupay,Bank of Baroda,0,10,Groceries,Bloemfontein
29671694,Kanav Mahal,Flipkart,3/3/2024,12186,Low,Card Not Present,Gauteng,Visa,Yes Bank,0,12,Apparel,Pretoria
58675429,Manikya Krishnan,Reliance Digital,4/16/2024,7593,Low,Card Skimming,Gauteng,Rupay,Axis Bank,0,72,E-commerce,Johannesburg
31587238,Misha Grover,Flipkart,2/4/2024,10363,Critical,Card Skimming,Limpopo,Amex,HDFC Bank,0,52,Electronics,Giyani
22121504,Samiha Reddy,Reliance Digital,6/18/2024,21621,Low,Account Takeover,Gauteng,Amex,Andhra Bank,1,60,Transportation,Johannesburg
81338162,Vanya Chaudry,Tata Cliq,12/2/2024,18578,Critical,Identity Theft,Limpopo,Amex,SBI,1,63,Transportation,Giyani
73425853,Hazel Lall,Uber,4/24/2024,11694,Medium,Phishing,Gauteng,Mastercard,HDFC Bank,1,55,Food Delivery,Johannesburg
21714950,Faiyaz Dutt,Big Bazaar,8/29/2024,23582,High,Card Not Present,Free State,Mastercard,Kotak Bank,0,85,Electronics,Bloemfontein
52521022,Trisha Manda,Myntra,10/16/2024,8236,High,Account Takeover,Western Cape,Mastercard,ICICI Bank,0,92,Groceries,Cape Town
58075513,Dhanush Yogi,Reliance Digital,7/16/2024,16401,Medium,Card Not Present,Western Cape,Amex,Bank of Baroda,0,79,Electronics,Cape Town
64858252,Pranay Shukla,Uber,2/6/2024,15285,Low,Card Skimming,Western Cape,Visa,Andhra Bank,0,12,E-commerce,Cape Town
46221163,Hiran Kara,Lifestyle,4/18/2024,3833,Low,Phishing,Western Cape,Rupay,Axis Bank,1,92,Electronics,Cape Town
57955001,Amani De,Zomato,11/16/2024,5666,Critical,Identity Theft,KwaZulu Natal,Mastercard,Yes Bank,1,38,E-commerce,Durban
97454164,Sahil Dutta,Tata Cliq,1/1/2024,22718,Critical,Identity Theft,KwaZulu Natal,Amex,SBI,0,80,Groceries,Durban
78136034,Neysa Contractor,Lifestyle,1/28/2024,17021,High,Card Not Present,Gauteng,Mastercard,Andhra Bank,1,24,Food Delivery,Johannesburg
98973711,Hunar Dewan,Swiggy,11/7/2024,12577,Medium,Identity Theft,Free State,Mastercard,Kotak Bank,1,74,Food Delivery,Bloemfontein
92200801,Sahil Sha,Myntra,1/25/2024,4937,Low,Identity Theft,Western Cape,Mastercard,HDFC Bank,0,65,Electronics,Cape Town
78545342,Hiran Chhabra,Tata Cliq,3/3/2024,14630,Medium,Phishing,Gauteng,Rupay,Yes Bank,1,50,Food Delivery,Johannesburg
97841329,Madhup Hari,Uber,12/23/2023,4451,Medium,Account Takeover,Gauteng,Visa,ICICI Bank,0,23,Groceries,Johannesburg
85377268,Bhamini Rattan,Big Bazaar,8/15/2024,23206,Low,Card Skimming,Gauteng,Amex,Axis Bank,0,78,Electronics,Johannesburg
63355418,Samarth Kashyap,Tata Cliq,5/7/2024,7005,Low,Card Not Present,Free State,Visa,Axis Bank,1,13,Transportation,Bloemfontein
57526517,Amani Ganesh,Tata Cliq,10/12/2024,4469,High,Phishing,Gauteng,Visa,ICICI Bank,1,94,Electronics,Johannesburg
76740429,Armaan Mann,Big Bazaar,1/16/2024,18446,Low,Card Skimming,Gauteng,Mastercard,Kotak Bank,0,25,Food Delivery,Pretoria
65356976,Sara Bhat,Reliance Digital,8/24/2024,1577,Medium,Card Skimming,Gauteng,Rupay,Federal Bank,1,62,Food Delivery,Pretoria
37186316,Manikya Walla,Lifestyle,5/31/2024,23754,Low,Card Skimming,Western Cape,Mastercard,ICICI Bank,0,65,Food Delivery,Cape Town
68360977,Ishaan Kar,Lifestyle,6/1/2024,20636,Low,Phishing,Western Cape,Rupay,SBI,0,33,Groceries,Khayelitsha
62089973,Badal Master,Tata Cliq,6/28/2024,4324,High,Account Takeover,Gauteng,Visa,HDFC Bank,1,70,Apparel,Johannesburg
63117028,Jiya Johal,Myntra,10/1/2024,4431,Low,Identity Theft,Free State,Visa,Axis Bank,0,57,Food Delivery,Bloemfontein
95672041,Ryan Butala,Uber,3/6/2024,8508,Medium,Phishing,Free State,Mastercard,ICICI Bank,0,76,Electronics,Bloemfontein
39138843,Saanvi Samra,Lifestyle,6/2/2024,10544,High,Identity Theft,Western Cape,Rupay,Bank of Baroda,0,14,E-commerce,Cape Town
24571755,Jayan Maharaj,Uber,12/29/2023,7396,Medium,Card Skimming,Gauteng,Amex,ICICI Bank,1,89,Electronics,Johannesburg
94418942,Dhanuk Chowdhury,Amazon India,2/2/2024,3535,High,Account Takeover,Gauteng,Rupay,Andhra Bank,1,91,Apparel,Johannesburg
28811563,Mehul Sura,Amazon India,7/31/2024,10173,Low,Phishing,Gauteng,Visa,Axis Bank,1,82,Food Delivery,Pretoria
77488384,Rohan Mann,Zomato,4/5/2024,4198,Medium,Identity Theft,Gauteng,Mastercard,Bank of Baroda,0,90,Food Delivery,Johannesburg
97861968,Gatik Bhalla,Flipkart,4/23/2024,22823,Low,Card Not Present,Western Cape,Amex,Federal Bank,0,23,Groceries,Khayelitsha
22109498,Anaya Chowdhury,Zomato,3/20/2024,19176,High,Card Not Present,Western Cape,Amex,Andhra Bank,0,58,Apparel,Cape Town
93430625,Adira Kalita,Amazon India,2/22/2024,12041,High,Identity Theft,KwaZulu Natal,Rupay,HDFC Bank,0,15,Groceries,Durban
67890089,Farhan Dayal,Tata Cliq,6/29/2024,11619,Low,Identity Theft,Gauteng,Amex,SBI,1,84,Groceries,Pretoria
19790532,Dhruv Bail,Uber,12/8/2024,16497,Critical,Card Not Present,Free State,Rupay,HDFC Bank,0,80,Transportation,Bloemfontein
22466907,Amira Goel,Zomato,7/27/2024,23643,Low,Identity Theft,KwaZulu Natal,Visa,Kotak Bank,1,69,Apparel,Durban
95940980,Manjari Keer,Flipkart,12/1/2024,9278,High,Card Not Present,Western Cape,Rupay,ICICI Bank,0,92,Apparel,Cape Town
29248809,Romil Kari,Lifestyle,7/8/2024,9573,Critical,Card Skimming,Gauteng,Amex,Kotak Bank,0,44,Electronics,Johannesburg
80441406,Lagan Sen,Uber,2/3/2024,6523,Low,Card Not Present,Gauteng,Rupay,SBI,1,62,E-commerce,Johannesburg
58034509,Taimur Tank,Uber,4/12/2024,19185,Low,Account Takeover,Limpopo,Visa,ICICI Bank,0,74,Transportation,Giyani
49968462,Dharmajan Dixit,Swiggy,12/22/2023,16613,Medium,Phishing,Western Cape,Visa,Yes Bank,0,54,Transportation,Khayelitsha
95705408,Yakshit Chaudry,Zomato,3/7/2024,1403,Medium,Phishing,Gauteng,Visa,Yes Bank,0,80,Apparel,Pretoria
73152649,Vidur Rajan,Uber,8/8/2024,11253,High,Phishing,Free State,Visa,Andhra Bank,1,86,Groceries,Bloemfontein
18778131,Advik Bhatt,Flipkart,11/27/2024,20506,Low,Identity Theft,Western Cape,Amex,Bank of Baroda,1,88,Food Delivery,Cape Town
56395905,Jiya Sathe,Swiggy,7/24/2024,11454,Medium,Account Takeover,Gauteng,Mastercard,Andhra Bank,0,89,Transportation,Pretoria
46797288,Ojas Kumer,Tata Cliq,9/26/2024,11992,High,Identity Theft,Gauteng,Rupay,Kotak Bank,1,40,Food Delivery,Johannesburg
22950350,Lavanya Borde,Myntra,8/12/2024,11108,Critical,Identity Theft,Limpopo,Amex,HDFC Bank,1,85,Food Delivery,Giyani
79039194,Arhaan Comar,Myntra,10/25/2024,21210,Medium,Identity Theft,Gauteng,Visa,Axis Bank,1,35,Transportation,Johannesburg
90123495,Manjari Andra,Myntra,11/16/2024,4534,Low,Card Skimming,Western Cape,Amex,HDFC Bank,0,65,Electronics,Cape Town
22084603,Zain Atwal,Big Bazaar,11/20/2024,23133,Low,Card Not Present,KwaZulu Natal,Mastercard,Axis Bank,0,32,Food Delivery,Durban
96130124,Krish Ghose,Amazon India,10/18/2024,24815,Low,Card Not Present,Gauteng,Rupay,Yes Bank,1,83,Electronics,Johannesburg
35924873,Divyansh Kunda,Amazon India,3/3/2024,12330,Low,Identity Theft,Gauteng,Amex,ICICI Bank,1,41,E-commerce,Pretoria
47161136,Taran Vasa,Big Bazaar,5/8/2024,23243,High,Phishing,Gauteng,Rupay,Bank of Baroda,0,74,Transportation,Johannesburg
99637192,Ritvik Jaggi,Tata Cliq,9/17/2024,6898,Low,Card Skimming,Gauteng,Amex,Federal Bank,0,35,Electronics,Pretoria
99832267,Nitya Viswanathan,Zomato,6/1/2024,15780,Medium,Phishing,Gauteng,Visa,ICICI Bank,1,68,Transportation,Johannesburg
81386473,Azad Bhakta,Flipkart,11/22/2024,10013,Medium,Account Takeover,Western Cape,Visa,Kotak Bank,0,63,Electronics,Cape Town
86279476,Bhamini Sane,Zomato,4/20/2024,15062,Medium,Account Takeover,Western Cape,Amex,Kotak Bank,0,14,Transportation,Khayelitsha
86139527,Shray Wason,Big Bazaar,10/21/2024,13589,Low,Account Takeover,Western Cape,Amex,Axis Bank,0,29,Apparel,Cape Town
61520502,Bhavin Edwin,Flipkart,2/3/2024,15862,Medium,Card Skimming,Free State,Amex,Federal Bank,0,84,Apparel,Bloemfontein
67288188,Devansh Gaba,Uber,5/11/2024,17076,Medium,Phishing,Limpopo,Amex,Andhra Bank,0,27,Groceries,Polokwane
20030226,Ivana Goyal,Zomato,6/19/2024,8815,Low,Card Not Present,Gauteng,Rupay,Kotak Bank,1,78,Groceries,Johannesburg
45339073,Faiyaz Gandhi,Lifestyle,11/23/2024,6267,Low,Account Takeover,Gauteng,Amex,Kotak Bank,0,15,Transportation,Pretoria
46574827,Vedika Lal,Amazon India,1/21/2024,17517,Low,Card Not Present,Free State,Rupay,Yes Bank,0,90,Groceries,Bloemfontein
33345455,Aniruddh Shukla,Big Bazaar,7/24/2024,17498,Low,Card Not Present,Western Cape,Visa,Yes Bank,0,28,E-commerce,Khayelitsha
93599229,Aniruddh Chowdhury,Myntra,8/13/2024,17843,High,Identity Theft,Western Cape,Amex,Yes Bank,1,60,E-commerce,Khayelitsha
68226584,Uthkarsh Wagle,Swiggy,12/24/2023,13701,High,Account Takeover,Gauteng,Mastercard,HDFC Bank,0,17,Transportation,Pretoria
92133314,Mamooty Saha,Amazon India,3/24/2024,4682,Medium,Phishing,Gauteng,Amex,Kotak Bank,0,85,E-commerce,Pretoria
20025625,Manjari Gera,Lifestyle,3/21/2024,22272,Low,Identity Theft,Gauteng,Visa,Yes Bank,1,57,Groceries,Johannesburg
78357827,Parinaaz Dara,Flipkart,5/22/2024,9433,High,Identity Theft,Limpopo,Amex,Kotak Bank,0,49,Transportation,Giyani
75628843,Devansh Jayaraman,Myntra,9/21/2024,3360,Medium,Card Skimming,Free State,Rupay,Andhra Bank,1,24,Transportation,Bloemfontein
18725341,Kabir Bera,Amazon India,11/22/2024,10393,Medium,Card Skimming,Free State,Mastercard,Axis Bank,0,74,Apparel,Bloemfontein
51976755,Pari Lal,Flipkart,6/6/2024,22195,Low,Phishing,Limpopo,Amex,Federal Bank,0,19,E-commerce,Giyani
97836055,Anvi Bhagat,Amazon India,9/26/2024,22151,Medium,Identity Theft,Gauteng,Mastercard,SBI,0,15,Groceries,Johannesburg
33055896,Baiju Chokshi,Big Bazaar,7/1/2024,1757,Critical,Card Not Present,Gauteng,Visa,Bank of Baroda,0,37,Electronics,Johannesburg
65935965,Veer Iyengar,Reliance Digital,12/6/2024,6419,Low,Account Takeover,Western Cape,Amex,Kotak Bank,1,27,Groceries,Khayelitsha
39257362,Aaina Bahri,Tata Cliq,3/6/2024,9526,Medium,Card Not Present,Limpopo,Amex,SBI,1,17,Electronics,Giyani
84773723,Nirvaan Dass,Big Bazaar,2/21/2024,13216,Medium,Phishing,Limpopo,Rupay,SBI,0,65,Electronics,Polokwane
16730991,Mannat Mand,Reliance Digital,7/23/2024,6593,Medium,Identity Theft,Gauteng,Rupay,ICICI Bank,0,22,Groceries,Tembisa
83808522,Sana Bhatnagar,Flipkart,2/19/2024,23077,Low,Card Skimming,Western Cape,Amex,Federal Bank,0,55,Apparel,Khayelitsha
36747250,Renee Walia,Big Bazaar,10/7/2024,12988,Medium,Card Skimming,Gauteng,Amex,ICICI Bank,0,20,Transportation,Pretoria
27083114,Dhanush Tella,Swiggy,8/2/2024,14659,High,Card Not Present,Western Cape,Amex,Bank of Baroda,0,73,Food Delivery,Khayelitsha
57769848,Yakshit Chowdhury,Amazon India,9/6/2024,12748,Low,Card Skimming,Gauteng,Rupay,HDFC Bank,0,63,Groceries,Tembisa
58776639,Jivika Cheema,Swiggy,4/8/2024,12265,High,Identity Theft,Gauteng,Amex,ICICI Bank,1,94,Apparel,Pretoria
69427779,Bhamini Tella,Uber,9/25/2024,11983,Low,Card Skimming,Gauteng,Visa,Yes Bank,0,40,Transportation,Pretoria
47205617,Farhan Vyas,Myntra,4/16/2024,6391,Critical,Identity Theft,Limpopo,Visa,Andhra Bank,0,21,Transportation,Polokwane
64096945,Saanvi Dugal,Myntra,5/9/2024,5760,High,Phishing,Limpopo,Amex,Bank of Baroda,1,83,E-commerce,Polokwane
56030978,Devansh Devi,Zomato,12/28/2023,919,Low,Account Takeover,Western Cape,Rupay,Bank of Baroda,1,25,Transportation,Khayelitsha
49061138,Madhup Bahl,Flipkart,2/23/2024,11414,Medium,Card Skimming,Western Cape,Visa,Andhra Bank,0,40,Food Delivery,Cape Town
87995417,Lakshit Keer,Swiggy,8/21/2024,23264,Critical,Card Not Present,Western Cape,Visa,SBI,0,45,Groceries,Khayelitsha
36608792,Suhana Sarma,Lifestyle,6/28/2024,22626,Low,Phishing,Limpopo,Amex,Bank of Baroda,1,52,E-commerce,Polokwane
92815995,Kabir Sangha,Big Bazaar,7/15/2024,13514,High,Account Takeover,KwaZulu Natal,Amex,HDFC Bank,1,30,Food Delivery,Durban
48840379,Dhanush Dani,Tata Cliq,11/1/2024,24816,High,Card Not Present,KwaZulu Natal,Mastercard,Yes Bank,0,94,Apparel,Durban
58077967,Saanvi Ben,Lifestyle,12/21/2023,24050,Low,Phishing,KwaZulu Natal,Rupay,Yes Bank,0,69,Transportation,Durban
45877763,Ivan Kannan,Swiggy,7/24/2024,22050,High,Card Not Present,Gauteng,Amex,Andhra Bank,0,47,Transportation,Pretoria
49422966,Nakul Bala,Zomato,6/6/2024,7965,Low,Phishing,Gauteng,Amex,Kotak Bank,1,64,Electronics,Pretoria
40344854,Emir Bhatia,Reliance Digital,8/27/2024,14035,Low,Identity Theft,Gauteng,Visa,HDFC Bank,1,61,Transportation,Pretoria
48518201,Prisha Bumb,Amazon India,9/13/2024,7150,Low,Identity Theft,Western Cape,Visa,ICICI Bank,0,13,E-commerce,Cape Town
33093121,Eva Basu,Amazon India,12/7/2024,23597,Low,Card Not Present,Free State,Amex,ICICI Bank,0,94,Transportation,Bloemfontein
76184043,Anahita Bedi,Flipkart,10/2/2024,6846,High,Phishing,Gauteng,Rupay,HDFC Bank,0,20,Electronics,Johannesburg
28991995,Navya Thaker,Reliance Digital,7/21/2024,10947,Medium,Card Not Present,Gauteng,Rupay,HDFC Bank,0,28,E-commerce,Pretoria
27293877,Saksham Som,Myntra,10/21/2024,11653,Low,Identity Theft,Western Cape,Visa,Federal Bank,0,63,Groceries,Cape Town
56349601,Ritvik Rege,Zomato,11/8/2024,15031,Low,Card Skimming,Free State,Visa,Bank of Baroda,1,62,Apparel,Bloemfontein
47075519,Inaaya  Krishna,Swiggy,12/13/2024,21851,Medium,Card Skimming,KwaZulu Natal,Amex,ICICI Bank,1,57,Groceries,Durban
73480634,Jiya Balasubramanian,Zomato,10/24/2024,5004,Medium,Phishing,KwaZulu Natal,Rupay,Axis Bank,1,17,Apparel,Durban
35310518,Kismat Mall,Myntra,2/2/2024,4642,Medium,Card Not Present,Gauteng,Rupay,Bank of Baroda,0,16,E-commerce,Tembisa
84628232,Ojas Dave,Uber,6/16/2024,10219,High,Identity Theft,Limpopo,Mastercard,HDFC Bank,0,66,Apparel,Giyani
76257765,Rati Chacko,Myntra,3/6/2024,3223,Low,Card Not Present,Limpopo,Rupay,SBI,0,54,E-commerce,Polokwane
80742105,Hazel Sahota,Flipkart,12/30/2023,18187,Medium,Phishing,Gauteng,Amex,Andhra Bank,0,73,Groceries,Pretoria
36382905,Kaira Sibal,Myntra,12/18/2023,10092,Low,Card Skimming,Free State,Amex,Kotak Bank,1,23,Transportation,Bloemfontein
89595991,Reyansh Ahuja,Reliance Digital,12/26/2023,9361,Medium,Card Not Present,Gauteng,Amex,Kotak Bank,0,54,Transportation,Pretoria
33499029,Nehmat Soni,Flipkart,11/26/2024,20324,High,Account Takeover,Western Cape,Amex,Yes Bank,1,74,Groceries,Cape Town
42303312,Indrans Dhawan,Big Bazaar,5/7/2024,15241,Critical,Card Not Present,Limpopo,Amex,Axis Bank,0,90,Transportation,Giyani
64840600,Tushar Lata,Lifestyle,3/9/2024,23695,Medium,Card Skimming,Free State,Visa,Axis Bank,0,77,Electronics,Bloemfontein
26623808,Nishith Hegde,Tata Cliq,11/27/2024,4535,High,Identity Theft,Limpopo,Visa,Axis Bank,0,48,E-commerce,Giyani
85480160,Zeeshan Chowdhury,Flipkart,1/29/2024,4601,Low,Card Not Present,Gauteng,Mastercard,SBI,1,43,Groceries,Tembisa
42542415,Kavya Arya,Myntra,5/9/2024,17285,Medium,Card Not Present,Limpopo,Amex,HDFC Bank,0,26,Groceries,Polokwane
47492141,Vaibhav Sarkar,Amazon India,12/8/2024,14452,Medium,Card Not Present,Western Cape,Amex,Andhra Bank,0,26,Electronics,Cape Town
60420300,Renee Majumdar,Zomato,9/2/2024,8161,High,Card Skimming,Gauteng,Mastercard,ICICI Bank,0,70,Groceries,Pretoria
18238848,Ojas Andra,Tata Cliq,10/22/2024,6528,Low,Card Not Present,KwaZulu Natal,Rupay,Bank of Baroda,0,47,Electronics,Durban
97173283,Aaina Saran,Amazon India,4/7/2024,1372,Low,Card Not Present,Western Cape,Visa,Andhra Bank,1,10,Apparel,Cape Town
79411431,Tanya Sundaram,Lifestyle,5/22/2024,4478,Low,Phishing,Gauteng,Mastercard,Andhra Bank,1,74,Food Delivery,Pretoria
12785496,Himmat Vaidya,Lifestyle,11/9/2024,3793,Medium,Card Skimming,Gauteng,Mastercard,ICICI Bank,0,19,Apparel,Tembisa
87779931,Neelofar Tara,Amazon India,4/4/2024,19588,Medium,Card Not Present,Free State,Visa,Axis Bank,0,27,Transportation,Bloemfontein
62701138,Jivin Sarkar,Big Bazaar,4/24/2024,18939,Medium,Phishing,Western Cape,Rupay,ICICI Bank,1,12,Food Delivery,Cape Town
28923849,Anahita Bera,Myntra,11/10/2024,8373,Medium,Account Takeover,Gauteng,Mastercard,Bank of Baroda,0,56,Transportation,Pretoria
19386380,Prerak Tak,Flipkart,4/17/2024,10049,Low,Card Not Present,Western Cape,Rupay,Axis Bank,0,61,Apparel,Cape Town
79083625,Dharmajan Contractor,Amazon India,3/11/2024,20832,Medium,Phishing,Free State,Rupay,Axis Bank,0,23,Food Delivery,Bloemfontein
92670477,Azad Upadhyay,Swiggy,6/3/2024,3270,High,Card Not Present,Limpopo,Rupay,Bank of Baroda,0,83,Groceries,Polokwane
86419140,Indranil Bhatnagar,Myntra,2/22/2024,7684,Medium,Account Takeover,KwaZulu Natal,Rupay,ICICI Bank,0,40,Food Delivery,Durban
41523019,Anahita Bhattacharyya,Myntra,6/14/2024,6853,High,Card Skimming,Free State,Rupay,Yes Bank,1,75,Groceries,Bloemfontein
79633301,Kavya Gupta,Tata Cliq,7/16/2024,21001,Low,Card Not Present,Western Cape,Rupay,Andhra Bank,1,37,Electronics,Cape Town
44719066,Hiran Krish,Swiggy,3/7/2024,21178,Low,Card Not Present,Limpopo,Amex,ICICI Bank,1,74,E-commerce,Polokwane
87026094,Krish Karnik,Lifestyle,9/9/2024,22380,High,Phishing,Limpopo,Mastercard,Axis Bank,0,19,Electronics,Polokwane
37754644,Jivika Buch,Tata Cliq,5/23/2024,23656,High,Account Takeover,Gauteng,Rupay,Yes Bank,0,13,Groceries,Tembisa
27033994,Rasha Dash,Zomato,4/9/2024,20783,Medium,Card Not Present,Gauteng,Visa,SBI,0,20,E-commerce,Tembisa
52427008,Miraan Warrior,Swiggy,10/11/2024,14677,Low,Identity Theft,Western Cape,Amex,HDFC Bank,1,68,Groceries,Cape Town
39684259,Vivaan Singhal,Flipkart,9/25/2024,19014,Low,Account Takeover,Free State,Amex,Yes Bank,0,68,E-commerce,Jagersfontein
43467568,Saksham Bahri,Reliance Digital,3/19/2024,1304,Low,Card Skimming,Gauteng,Mastercard,Federal Bank,0,72,E-commerce,Pretoria
52773264,Vedika Bhavsar,Tata Cliq,6/8/2024,5675,Medium,Identity Theft,Gauteng,Amex,SBI,0,29,E-commerce,Tembisa
54178667,Ojas Badami,Big Bazaar,9/12/2024,1537,Critical,Card Not Present,Western Cape,Mastercard,Yes Bank,1,73,Apparel,Cape Town
23368263,Shalv Buch,Myntra,8/22/2024,17836,Low,Card Skimming,Gauteng,Visa,Axis Bank,0,44,Transportation,Kempton Park
47399949,Reyansh Andra,Amazon India,1/29/2024,19966,High,Phishing,Limpopo,Rupay,Bank of Baroda,0,28,Transportation,Polokwane
47342812,Dharmajan Khare,Big Bazaar,7/28/2024,2401,Medium,Phishing,Gauteng,Amex,Yes Bank,0,45,Transportation,Tembisa
17716187,Kaira Jhaveri,Lifestyle,3/4/2024,3613,High,Account Takeover,Gauteng,Rupay,Bank of Baroda,1,94,Groceries,Kempton Park
40423183,Zoya Walla,Lifestyle,7/15/2024,19333,High,Card Not Present,Limpopo,Visa,HDFC Bank,0,41,Apparel,Polokwane
